RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_G10	1009	353724362	11	11.40201	83175938	1.322498e-07	1.37083e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_G11	1037	961035694	51	55.89082	238810836	2.135581e-07	2.340381e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_G12	968	291891790	13	14.1957	71118190	1.827943e-07	1.996072e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_H01	747	90306492	9	9.184417	22099732	4.072448e-07	4.155895e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_H03	859	157628160	9	9.912028	37868816	2.376626e-07	2.617464e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_H04	1076	590939154	35	38.3097	145598440	2.403872e-07	2.631189e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_H05	952	206266812	8	8.332883	49875216	1.604003e-07	1.670746e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_H06	784	127127804	4	4.69849	31432328	1.272575e-07	1.494795e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_H07	861	135604442	3	3.813554	33069898	9.071694e-08	1.15318e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_H08	826	101520568	2	1.868881	23260150	8.598397e-08	8.034689e-08
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_H09	936	450675908	29	30.14247	110197032	2.63165e-07	2.735325e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_H10	995	265488540	15	15.56438	61595250	2.435253e-07	2.52688e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_H11	961	864904824	46	49.08103	218289062	2.107298e-07	2.248442e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_H12	1061	1534347450	103	109.4454	409376592	2.516021e-07	2.673466e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_A01	980	1764084946	107	115.6392	467321366	2.289645e-07	2.474511e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_A02	810	357681982	24	26.96573	88260240	2.719231e-07	3.055252e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_A03	1030	479462540	29	31.46899	120538274	2.405875e-07	2.610705e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_A04	1006	148200540	6	6.760239	35144694	1.707228e-07	1.923545e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_A05	990	323045960	16	15.69002	83930676	1.906335e-07	1.869403e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_A06	920	655590422	27	29.68383	161891734	1.667781e-07	1.833561e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_A07	1069	1446247168	89	96.30005	365187870	2.437102e-07	2.637e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_A08	894	100580144	5	5.543667	23809510	2.100001e-07	2.328341e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_A10	795	86849242	4	4.641377	21087280	1.896878e-07	2.201031e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_A11	1018	405520628	18	20.1044	97745396	1.841519e-07	2.056813e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_B01	1039	327934186	16	16.81638	82892266	1.930216e-07	2.028703e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_B02	977	114094312	6	6.346951	27695304	2.166432e-07	2.291707e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_B03	869	285885388	13	13.53625	68494226	1.89797e-07	1.976261e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_B04	979	514110732	28	29.67078	128404186	2.180614e-07	2.310733e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_B06	977	1139078964	71	77.72197	293042948	2.422853e-07	2.652238e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_B07	759	29509748	1	0.9511029	6206802	1.611136e-07	1.532356e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_B08	907	472547422	23	24.97437	119824694	1.919471e-07	2.084242e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_B09	1030	532048382	25	27.17957	135544790	1.844409e-07	2.00521e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_B10	1136	2334252564	141	147.2898	605405144	2.329019e-07	2.432913e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_B11	977	360975348	14	14.99795	93081804	1.504053e-07	1.611266e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_C01	1004	1244594110	71	78.53962	310308624	2.288045e-07	2.531016e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_C02	925	1267308508	73	76.57316	319149586	2.287329e-07	2.399288e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_C03	1098	2766655736	175	185.1569	748556240	2.337834e-07	2.47352e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_C04	1036	723729402	39	40.90634	180210620	2.164134e-07	2.269918e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_C05	911	118488676	7	7.481448	29687752	2.357875e-07	2.520045e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_C06	1022	3125651440	167	179.5626	856243876	1.950379e-07	2.097097e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_C07	980	578398016	32	33.31018	147159016	2.174518e-07	2.26355e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_C08	846	313784176	13	14.05168	76308644	1.703608e-07	1.841428e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_C09	1061	842097194	46	51.18434	205037164	2.243496e-07	2.496345e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_C10	864	207908992	10	10.60682	49720232	2.011254e-07	2.133301e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_C11	904	729558732	38	41.40496	187554762	2.026075e-07	2.20762e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_D01	891	365351514	16	17.79226	89737336	1.782981e-07	1.982704e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_D02	982	473297396	23	24.73212	116207814	1.979213e-07	2.128266e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_D03	1017	943639922	42	44.03172	242021658	1.735382e-07	1.81933e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_D04	1172	527539914	34	38.54255	140949172	2.412217e-07	2.7345e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_D05	902	699273578	30	32.39595	171867618	1.74553e-07	1.884936e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_D06	967	114443676	9	9.926691	28363600	3.173081e-07	3.499799e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_D07	1064	524544214	36	38.24164	140086862	2.569834e-07	2.729852e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_D08	872	237431332	7	7.204656	59303790	1.180363e-07	1.214873e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_D09	967	807520542	51	55.49127	199725116	2.55351e-07	2.778382e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_D10	1019	1100827594	61	64.84951	275705398	2.212507e-07	2.352131e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_D11	984	474012448	27	28.3006	122920108	2.196549e-07	2.302357e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_E01	977	737351976	34	36.81123	184503444	1.842784e-07	1.995152e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_E02	880	47620948	3	2.961252	10750834	2.790481e-07	2.75444e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_E03	1099	2788956930	165	174.4935	761831080	2.165834e-07	2.290449e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_E04	876	689209728	45	46.67121	171485968	2.624121e-07	2.721576e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_E05	854	182894444	3	3.266184	45720190	6.561653e-08	7.143855e-08
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_E06	851	123607310	8	8.791111	30611306	2.613413e-07	2.871851e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_E07	1007	312513148	18	20.49528	75397514	2.387347e-07	2.718297e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_E08	944	171405602	10	10.49642	42046134	2.37834e-07	2.496406e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_E09	806	265573616	8	8.141773	70040668	1.142194e-07	1.162435e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_E10	896	192972580	9	9.355873	48088624	1.871545e-07	1.945548e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_E11	919	210114242	14	15.18986	51292474	2.729445e-07	2.961422e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_F01	935	83448430	3	2.895798	20097282	1.492739e-07	1.44089e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_F02	984	498635798	20	22.64768	120744448	1.656391e-07	1.875671e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_F03	908	117387794	8	7.622071	27671002	2.891113e-07	2.754534e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_F04	902	312331150	17	17.65878	76383642	2.225607e-07	2.311854e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_F05	1006	1163156256	53	56.45781	301569512	1.757472e-07	1.872132e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_F06	943	214517322	12	12.72671	55439472	2.164523e-07	2.295604e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_F07	1002	991128046	57	60.85954	246146158	2.315697e-07	2.472496e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_F08	962	86521292	2	2.620401	20463706	9.773401e-08	1.280511e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_F09	802	165974884	6	6.686651	40112068	1.495809e-07	1.666992e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_F10	982	481052604	23	24.73123	116244830	1.978583e-07	2.127512e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_F11	999	204188860	16	17.16874	52792856	3.030713e-07	3.252095e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_G01	998	812469958	45	48.65178	208479598	2.158485e-07	2.333647e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_G02	949	614971026	23	24.98949	154655914	1.487172e-07	1.615812e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_G03	811	155593782	6	6.310771	40166766	1.493772e-07	1.571142e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_G04	1068	1034486594	72	75.54998	264776372	2.719276e-07	2.85335e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_G05	937	475827090	30	33.05791	118964724	2.521756e-07	2.7788e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_G06	1115	758642356	53	55.84575	195710888	2.708076e-07	2.853482e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_G07	975	410883300	22	22.89143	106929658	2.057427e-07	2.140794e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_G08	932	214910524	12	12.81389	54575342	2.198795e-07	2.347927e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_G09	1009	464616034	37	39.22811	123834574	2.987857e-07	3.167783e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_G10	912	804530918	45	48.89762	210701546	2.135722e-07	2.320705e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_G11	972	494344544	28	29.51141	127918508	2.188894e-07	2.307048e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_H01	953	269884288	21	22.77223	67328444	3.119038e-07	3.38226e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_H02	1037	1382496018	94	103.3925	351041050	2.67775e-07	2.94531e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_H03	1105	897883386	58	61.98553	224365696	2.585065e-07	2.762701e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_H04	1071	1536859212	96	105.1846	400535220	2.396793e-07	2.626101e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_H05	998	649288650	37	40.92897	163995614	2.256158e-07	2.495735e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_H06	868	76962724	5	5.449447	18085034	2.764717e-07	3.013236e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_H07	1008	1496700120	71	77.83025	380042148	1.868214e-07	2.047937e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_H08	879	210860976	6	5.866161	54256210	1.105864e-07	1.081196e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_H09	924	347645390	20	21.09259	91892606	2.176454e-07	2.295352e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_H10	934	217205550	12	12.80257	55694904	2.154596e-07	2.298696e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P32_H11	1108	955108838	72	76.63195	253613532	2.838965e-07	3.021603e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH22	962	2292425230	129	140.201	605557608	2.130268e-07	2.315239e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH23	1017	2000885770	106	114.185	526766988	2.012275e-07	2.167656e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH25	1073	711284340	37	38.91044	181363324	2.040104e-07	2.145441e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH26	1077	1673896168	90	98.6178	442359684	2.034543e-07	2.229358e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH27	910	1036585116	45	46.97191	275148462	1.635481e-07	1.707148e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH28	950	538521750	26	27.11898	141123120	1.842363e-07	1.921654e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH29	944	91681440	3	3.227496	20836438	1.439785e-07	1.548967e-07
